ID,zoteroKey,OCLC,archiveID,archiveLocation,sourceTitle,date,place,language,description,link
a8fc8e43-9139-49b7-8c22-680c9645b4e3,4JRM2RQZ,,ASG,Notai antichi 897,"Tommaso Duracino, filza 10, nr. 509",1467,,Latin,"A certain Andrea Pigno sells the Russian salve Maria, who is 24 years of age, to a certain Biancheta de Marini, for 200 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dVXZIZWM5RFZMSFk/view?usp=sharing
c618fb2d-fd0c-40dc-add9-40b17165048e,RBGRUMQH,,ASG,Notai antichi 897,"Tommaso Duracino, filza 10, nr. 86",1467,,Latin,"A certain Brancaleone Grillo sells the Russian slave Venturino, who is 20 years of age, to a certain Lanzarotto Grillo, for 90 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dTlJNYVA2V0Jhd2M/view?usp=sharing
94e47cf9-7b1c-457d-ab3b-a13acb9e0d93,DZUT6HEM,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 100",1468,,Latin,"The brothers Lodisio, Benedetto, and Antonio de Franchis obtain insurance of 200 lire against the risk of childbirth from a certain Leonardo de Nigro for the Russian slave Satismade, who is 29 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSmg5WTF2MmR2Z0U/view?usp=sharing
59a215f9-5f11-407a-a1e3-60221cd952f9,6MBCKBGM,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 215",1468,,Latin,"A certain Pietra de Petra sells the slave Caterina, who is 20 years of age and from the Canary Islands, to a certain Gabriele Marco, for 80 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSjl0ZG81dU9MYTA/view?usp=sharing
a7952593-bae5-4c83-98bd-dc6e2a7a3d4d,DXRVH38E,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 223",1468,,Latin,"A certain Barnaba Fieschi obtains insurance of 200 lire against the risk of childbirth from a certain Baldassare Lomellini for the Circassan slave Lucia, who is 29 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dVElKc0FET0FXMG8/view?usp=sharing
424bb403-5e08-4b73-9490-bc32e10cc98d,6XFWH7XC,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 225",1468,,Latin,"A certain Jame de Sos, a merchant from Barcelona, sells the Russian slave Sofia, who is 30 years of age, to a certain apothecary Bernado Provixe, for 160 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dN1kxM0I5NjBXR1k/view?usp=sharing
d1ae9a4c-3d39-491e-8bbf-87b9bf6a83c2,BVITZ7QN,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 265",1468,,Latin,"A certain Angelo Ihosa sells the Circassan slave Lucia, who is 22 years of age, to a certain Jacopo Giustiniano, for 215 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dRkR2cVdXQ1ByUm8/view?usp=sharing
618bc1e2-6420-4c9c-a34c-8bb419b31d52,PDUXFHAH,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 270",1468,,Latin,"The heirs of the deceased Antonio de Tacio sells the Circassan slave Margherita, who is 25 years of age, to a certain Simone Cicala, for 150 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6ddVFsdW5wR25VZFE/view?usp=sharing
78dc7f40-4891-4711-aca4-c4a29894078e,AVC9XTXT,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 356",1468,Genoa,Latin,"A certain Argentina Ittaliano obtains insurance against the risk of death by childbirth for the Circassian slave Maddalena, who is 20 years of age, for the amount of 200 lire from a certain Baldassare Lomellino.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbXF1RmVYdnN3akk/view?usp=sharing
1680b1ee-5c77-44a2-a713-3d817569888b,6WU4XKU2,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 448",1468,,Latin,"A certain Jacopo Cicala obtains insurance of 150 lire against the risk of childbirth from a certain Baldassare Lomellini for the Circassan slave Lucia, who is 25 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dQWVlMDRKSnlQWk0/view?usp=sharing
9ca3137b-cc89-4432-9225-b41e87a00829,ZAVQ4KIS,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 485",1468,Genoa,Latin,"A certain Luciano Ittaliano purchases insurance for the Circassian slave Caterina, who is 18 years of age, against the risk of death by childbirth. She is insured by a certain Giuliano de Casamauri for 235 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dQlBCazhIUm9pSms/view?usp=sharing
205b7938-003a-41dd-9fe0-46e29fb04588,DAT792GV,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 648",1468,,Latin,"A certain Antonio Mazineta obtains insurance of 200 lire against the risk of childbirth from a certain Giovanni de Marini for the Russian slave Caterina, who is 25 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dNnB6ZlhzX3dLN1k/view?usp=sharing
bc5fccea-69fe-41e5-9ae3-2619c40b3f92,6XC32VIK,,ASG,Notai antichi 898,"Tommaso Duracino, filza 11, nr. 73",1468,,Latin,"A certain Martino de Petra obtains insurance of 200 lire against the risk of childbirth from a certain Battista Spinola for the Hungarian slave Maria, who is 20 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dTDFmODZGekp6N1k/view?usp=sharing
08fa997d-c03f-4cd7-b77d-ffd080130446,QG6WNU8F,,ASG,Notai antichi 899,"Tommaso Duracino, filza 12, nr. 21",1469,,Latin,"A certain Battista Cibo rents out the Russian slave Elena, who is 34 years of age, to a certain Anasaldo Giustiniani, for 7 years at a price of 70 lire. At the end of the term she is to be freed.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbGg2S3VKaVJFenc/view?usp=sharing
3d42a99f-306b-4018-a955-00acc66025f2,NI75B5XB,,ASG,Notai antichi 899,"Tommaso Duracino, filza 12, nr. 255",1469,,Latin,"A certain Raffaele Cattaneo obtains insurance of 200 lire against the risk of childbirth from a certain Giovanni de Marini for the Circassan slave Maddalena, who is 29 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dMVdsRndDLWFoSmc/view?usp=sharing
a5d690b0-4697-4f82-99f5-5136ff7acf87,RRKW4BQI,,ASG,Notai antichi 899,"Tommaso Duracino, filza 12, nr. 262",1469,,Latin,"A certain Agostino Lasagna rents out the Circassian slave Maria, who is 29 years of age, to a certain Andriola Spinola, for 7 years at a cost of 70 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dR3hacGtLR2ZRZ2s/view?usp=sharing
02a1f460-3763-4dfd-a3b9-52807c3e0046,24HCNZ8Q,,ASG,Notai antichi 899,"Tommaso Duracino, filza 12, nr. 384",1469,,Latin,"A certain Alberto de Illuminatis sells the Russian slave Lucia, who is 27 years old, to one Benedetto Goastano, for 160 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUWxmc2MxZm1JcVE/view?usp=sharing
2a9b0c32-959e-4ec4-a490-ec432c1e33ed,67GPPGGV,,ASG,Notai antichi 899,"Tommaso Duracino, filza 12, nr. 60",1469,,Latin,"A certain Antonio de Franchis rents out the Circassan slave Valentino, who is 25 years of age, to a certain Genesio de Guizo, for 3 years at a price of 62 lire and 10 soldi.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUTE0dVhKSTJPMUE/view?usp=sharing
f81f8676-cd57-4555-861e-8e50e9a36fa5,R8W7K3Q5,,ASG,Notai antichi 899,"Tommaso Duracino, filza 12, nr. 691",1469,,Latin,"A certain Battista Salvago sells the Circassian slave Anastasia, who is 20 years old, to one Gabriele Marco, a catalan from Valencia, for 160 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dV28xMmF2RmI2U0k/view?usp=sharing
99e6c144-d5df-4a82-9d31-d608c4fb9e31,FZIUXHEZ,,ASG,Notai antichi 899,"Tommaso Duracino, filza 12, nr. 80",1469,,Latin,"A certain Gerolamo Adret de Falceto, a Catalan merchant staying in Genoa, frees the Russian slave Lucia, who is 25 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dRjVTSXVWMUhjc0k/view?usp=sharing
a18efc47-d597-4da0-897a-764a992570d2,FATW632H,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series I, nr. 142",1470,,Latin,"A certain Cristoforo Burnengo obtains insurance of 225 lire against the risk of childbirth from a certain Baldassare Lomellini for the Russian slave Maria, who is 21 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dWi1ZckhmQXZmNTA/view?usp=sharing
987fbb3e-db63-4b47-8158-afcfaba2d247,7NCHKR6U,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series I, nr. 165",1470,,Latin,"A certain Accellino Vivaldi rents out the Tartaran slave Melica, who is 34 years of age, to a certain Salvago Vivaldi, for 2 years and receives the income from 4 properties.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dM0dvSmJkZExjRGs/view?usp=sharing
bd82a533-9087-4070-9514-c54e96f2d449,D6M83ZQN,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series I, nr. 225",1470,,Latin,"A certain Cazano Ittaliano (Interiano), a doctor of medicine, sells the slave Maria, who is 28 years old and whose ethnicity is not indicated, to a certain Francesco Lomellino, for 200 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dVlFnNE96S0lxdlk/view?usp=sharing
bf3e2251-974e-40f1-89a3-5c8b31d1d02e,J7B67CCZ,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series I, nr. 275",1470-04-09,,Latin,"Antonio de Castelana promises to pay Luciano Ittaliano (Interiano) 40 lire, because he manumitted a slave. This appears to be linked with nr. 276 (following) although, rather surprisingly, neither Tria nor Gioffrè make any mention of it. Note also that Staglieno translates Â«ItalianusÂ» as Â«ImperialeÂ» in his prelude.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dc1d6SndaOGNhbDA/view?usp=sharing
bcb6b1f6-d645-4901-9a66-bafad875bec3,IIIT3UMH,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series I, nr. 276",1470-04-09,,Latin,A certain Luciano Ittaliano (Interniano) frees the slave Margherita. This is a companion to item 275 from the same filza.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6daUNHeWo1aFhuNHM/view?usp=sharing
d03a7149-a885-437d-ac60-9391d2838716,KBP8BGQA,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series I, nr. 412",1470,,Latin,"Gioffrè indicates this as number 414 (he does not specify series I or II of filza 13) but this number does not correspond to the description in either series. However, no. 412 in series I mentions Baldassare and may be the deed in questionr. In the deed described by Gioffrè, a certain Caterina Maruffo purchases insurance against the risk of death by childbirth for the Circassan slave Anna, who is 30 years of age, from Baldassare Lomellini.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUXkwYzYyaTRONWM/view?usp=sharing
5e26faf3-80f6-4d6b-baab-9c148771481b,9XRWNFH7,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series I, nr. 46",1470,,Latin,I have not yet analyzed the contents of this deed.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUnE1Sm14SHpfdk0/view?usp=sharing
e07f5a4a-c61d-490f-aaa0-ad7bd050fdd0,G2GMWFC3,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series II, nr. 215",1470,,Latin,"A certain Nicolosia de Benigassio obtains insurance of 200 lire against the risk of childbirth from a certain Giovanni de Marini for the Russian slave Maddalena, who is 35 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dX3lBRjRLODMyazQ/view?usp=sharing
df9d150c-fde2-491b-914f-32d6305d7247,QAWTDXMT,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series II, nr. 391",1470,,Latin,"A certain Damiano Cattaneo frees the Greek slave Maria, who is 30 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbEJPSU5PNkF5Yk0/view?usp=sharing
28df0f25-c587-453e-bc32-17cb169a862f,6MHEQI24,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series II, nr. 407",1470,,Latin,"A certain Simone da Ponte obtains insurance of 200 lire against the risk of childbirth from a certain Giovanni de Marini for the Circassan slave Anna, who is 30 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dTmtRSEx5Tm9iRHM/view?usp=sharing
e8749d86-a31a-4cee-bd76-b33ad70dc1b0,9WCJUKXT,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series II, nr. 450",1470,,Latin,"A certain Giovanni Marco, a merchant from Valencia, sells the Circassian slave Anna, who is 30 years old, to one Francheta Grillo, for 200 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dalBmcFVndV9oN2M/view?usp=sharing
d603c332-c272-489b-98f7-d1f7de7afd34,4MKW5WVK,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series II, nr. 455",1470,,Latin,"A certain Ilario Squarciafico obtains insurance of 200 lire against the risk of childbirth from a certain Giovanni de Marini for the Bosnian/Serbian slave Melica, who is 31 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dOGphejR3b0hpNW8/view?usp=sharing
0671ea8c-f6e1-4d49-8426-a40e72b344e6,EB4WS5F6,,ASG,Notai antichi 900,"Tommaso Duracino, filza 13, series II, nr. 46",1470,,Latin,"A certain Giovanni Andra Murro rents out the Russian slave Elena, who is 31 years of age, to a certain Gregorio Cassana, for three years at a price of 50 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZnNoOE1mdW4yNGs/view?usp=sharing
72aaff13-b983-46b5-8640-221bfaa948e7,BENNV7AZ,,ASG,Notai antichi 901,"Tommaso Duracino, filza 14, series II, nr. 222",1471,,Latin,"A certain Tobia Pinello obtains insurance of 200 lire against the risk of childbirth from a certain Giovanni de Marini for the Circassan slave Caterina, who is 28 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6ddW1yZWplR1B4VU0/view?usp=sharing
ca39645f-348d-478d-97dd-8272206e1266,AVWDW5KH,,ASG,Notai antichi 901,"Tommaso Duracino, filza 14, series II, nr. 257 (formerly nr. 331)",1471,,Latin,"A certain notary Tommaso Leonardo requests insurance of 200 lire against the risk of childbirth from a certain Battista Spinola for the Russian slave Caterina, who is 36 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deHZfTjEyanlVMU0/view?usp=sharing
295dfd7e-ebce-4be1-be7b-fdb5df09dce5,2URBEFWW,,ASG,Notai antichi 901,"Tommaso Duracino, filza 14, series II, nr. 371 (formerly nr. 374)",1471,,Latin,"A certain Giorgio Garbarino sells the Circassan slave Francesca, who is 14 years of age, to a certain Giovanni Focoberto, for 90 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dR0x2U1hGLUV0Z00/view?usp=sharing
c284d614-c1a9-4ff1-b21c-4db60a167ecb,8NI6KHP5,,ASG,Notai antichi 901,"Tommaso Duracino, filza 14, series II, nr. 411 (formerly nr. 318)",1471,,Latin,"A certain Francesco Cattaneo sells the Tartaran slave Maddalena, who is 35 years of age, to a certain Stefano de Clavaro, for 150 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dLTdMaUFGOU9MU3c/view?usp=sharing
bb20c3cf-6e36-4a61-8eec-5e6afd801a2d,TC8HTXXQ,,ASG,Notai antichi 901,"Tommaso Duracino, filza 14, series II, nr. 412 (formerly nr. 319)",1471,,Latin,"A certain Marco Verrina, a silk merchant, rents the Russian slave Margherita, who is 32 years of age, to a certain Cipriano Spinola, for three years at a cost of 50 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dQlRaMHlpZC1oZjQ/view?usp=sharing
334b7e13-999d-41bf-9c89-0d684268b945,GRXI5N88,,ASG,Notai antichi 901,"Tommaso Duracino, filza 14, series II, nr. 84",1471-08-08,,Latin,"A certain Boruello Salvago sells the Bulgarian slave Margherita, who is 22 years of age, to a certain silk-merchant Giovanni Mangiavacca, for 207 lire and 10 soldi.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dVUc0Ym9QR0ZWN3M/view?usp=sharing
5fae381d-a4ca-4a76-b238-2217d09c61c8,BWG2PE53,,ASG,Notai antichi 902,"Tommaso Duracino, filza 15, nr. 141",1472,,Latin,"A certain Giorgio de Marini rents out the Circassan slave Maria, who is 28 years of age, to a certain Giovanni Delfino, for 10 years at a price of 100 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dYmYyYTEzbmdOSEE/view?usp=sharing
8e4809be-f664-44a0-94c6-238fae5e81e5,6SW3BEVI,,ASG,Notai antichi 902,"Tommaso Duracino, filza 15, nr. 209",1472,,Latin,"A certain Pietro Fieschi rents out the Circassan slave Maria, who is 32 years of age, to a certain Galeazzo de Levanto, for 16 years at a cost of 150 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deTUyTi1xYm5FWTQ/view?usp=sharing
5c651fa7-9801-4c17-8a24-71ee7eade2b5,VARW4659,,ASG,Notai antichi 902,"Tommaso Duracino, filza 15, nr. 335",1472,,Latin,"A certain Battista Cibo rents out the Hungarian slave Elena, whose age is not given, to a certain Leonardo de Nigro, for 3 years and 37 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6deVp5VklwcFdiSDA/view?usp=sharing
c4e06109-3063-4331-9ab5-ec29d7e90e87,2SV7JF49,,ASG,Notai antichi 902,"Tommaso Duracino, filza 15, nr. 346",1472,,Latin,"A certain Simone da Ponte obtains insurance of 200 lire against the risk of childbirth from a certain Baldassare Lomellini for the Circassan slave Anna, who is 35 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dN2J0NEM0VGxlWFk/view?usp=sharing
2a874e24-1fcf-4464-9991-eebe1b720cd8,KCTNR3JH,,ASG,Notai antichi 902,"Tommaso Duracino, filza 15, nr. 607",1472,,Latin,"A certain Geronimo de Vineis obtains insurance of 250 lire against the risk of childbirth from a certain baker Vincenzo de Vineis for the Bosnian slave Maddalena, who is 22 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6ddjE1WjgxZjNqb0E/view?usp=sharing
101e16fc-e11c-4e9a-9ef6-052046748e30,BZ6J96SA,,ASG,Notai antichi 903,"Tommaso Duracino, filza 16, nr. 166",1473,,Latin,"A certain Antogineta Bertoldi rents out the Circassan slave Lucia, who is 38 years of age, to a certain Gerolamo Calvo, for 13 years and 3 ""luoghi"" in the Banco di San Giorgio.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dejdxbGVyTWtpaDg/view?usp=sharing
e515ccc8-5b1c-4f33-bdb5-f1390fe10832,7FIN4A6B,,ASG,Notai antichi 903,"Tommaso Duracino, filza 16, nr. 191",1473,,Latin,"A certain Antonio Bonfilio sells the Circassan slave Giorgio, who is 13 years of age, to a certain Giovanni Lercaro, for 110 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dYWF3Q2lQZFZmQUU/view?usp=sharing
464ae154-5371-4aa9-8dfc-ab3c38d97df9,XAX967ZA,,ASG,Notai antichi 903,"Tommaso Duracino, filza 16, nr. 398",1473,,Latin,"A certain Giovanni Delfino rents out the Circassan slave Maria, who is 29 years of age, to a certain Bartolomeo Ricobono, for 9 years at a cost of 80 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbjAtYXVXVnpaX1E/view?usp=sharing
aa3403db-9068-4dac-b171-d78e52d8ab66,ZK89VBPZ,,ASG,Notai antichi 903,"Tommaso Duracino, filza 16, nr. 406",1473,,Latin,"A certain Raffaele dei Cattanei obtains insurance of 200 lire against the risk of childbirth from his son Cattaneo dei Cattanei, for the Circassan slave Maddalena, who is 32 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZFlxUDFyR1dRTGs/view?usp=sharing
8f7e3112-e177-44b8-9e3d-d851cc482454,NDQGZ4W5,,ASG,Notai antichi 903,"Tommaso Duracino, filza 16, nr. 433",1473,,Latin,"A certain Pietro de Oliva obtains insurance of 200 lire against the risk of childbirth from a certain Baldassare Lomellini for the Russian slave Margherita, who is 37 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dTkoyekd5VnRnQVk/view?usp=sharing
af1737c4-7f82-46b6-aaa9-e22d18ca72e5,JDEK328S,,ASG,Notai antichi 903,"Tommaso Duracino, filza 16, nr. 536",1473,,Latin,"A certain Melchione de Monleone rents out the Russian slave Maria, who is 15 years of age, to the brothers Bartolomeo and Pietro Oroboni, for 4 years and 40 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dMDZUSjY3M2tHVTg/view?usp=sharing
38b1d63f-47b5-420c-a548-2bbcf5ccfdcc,J2IMQGPF,,ASG,Notai antichi 903,"Tommaso Duracino, filza 16, nr. 712",1473,,Latin,"A certain Battista Garrone obtains insurance of 270 lire against the risk of childbirth from a certain Baldassare Lomellini for the Circassan slave Margherita, who is 27 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dMV9NTGFKY3F1dnM/view?usp=sharing
35e42d08-e436-4e1b-a679-84a93d60a985,EKQMIMEP,,ASG,Notai antichi 903,"Tommaso Duracino, filza 16, nr. 789",1473,,Latin,"A certain Gregorio Ittaliano (Interiano) purchases insurance against the risks incurred by childbirth for the Hungarian slave Maria, who is 32 years of age. She is insured for 200 lire by Giovanni de Marinis.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6daFVPNmlFdjRmRzA/view?usp=sharing
46fb890e-ec4a-4a97-a0a5-86f4579bb411,PMRM4NH5,,ASG,Notai antichi 903,"Tommaso Duracino, filza 16, nr. 914 (formerly nr. 924)",1473-12-16,Genoa,Latin,"A certain Filippo Camilla obtains insurance of 270 lire against the risk of childbirth from a certain Baldassare Lomellini for the Circassan slave Maddalena, who is 19 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dWE5LbFFRMm9DMkE/view?usp=sharing
469a3cb3-f97b-4b57-a68d-1ad9ceea9313,IWWDKJFT,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 162",1474,Genoa,Latin,"A certain Giorgio Lomellini sells the Moorish slave Maddalena, who is 20 years of age, to a certain Stefano de Clavaro, a wool-maker, for 50 ducats.",
30348151-3fdd-4e3e-aac1-5fcb7694fcc1,D7HXNH8J,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 169",1474-03-08,Genoa,Latin,"A certain Lodisio Italliano sells the moorish slave Caterina, who is 11 years of age, to a certain Stefano Seravalle, ""barberius,"" for 80 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dTkhtRjJkbFp1Zms/view?usp=sharing
8d9e2c2c-72f8-4eaf-86b1-100465dd38dc,BAJTVQD3,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 199",1474,,Latin,"A certain Giovanni Stachino rents the Hungarian slave Melica, who is 30 years of age, to a certain Ambrogio Carrega, for 15 years at a cost of 125 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSUpBNGRVcUs4VVE/view?usp=sharing
2fd0c0e8-281f-4b73-bce4-5eef8e42472f,FAUI92P9,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 237",1474,,Latin,"A certain Battista Perolerio, who is a silk dyer, sells the Circassan slave Cita, who is 26 years old, to the Aragonese merchant Matteo Vicamps, for 170 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dWVRjNDdsTDhDMGc/view?usp=sharing
187a8c3b-fd42-47be-97e8-7948bb21b049,77BZWVJK,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 284",1474,,Latin,"A certain Paolo Giudice obtains insurance of 200 lire against the risk of childbirth from a certain Giovanni de Marini for the Bosnian slave Melica, who is 32 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbUlQbDVDdzRNWjQ/view?usp=sharing
ea326c1b-105f-49fc-b156-953c1d1eb92c,2Q2BQUVD,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 352",1474-05-18,Genoa,Latin,Tria does not provide the item number but does give the date of the deed. The deed is transcribed in the Staglieno manuscript at the SLSP where he notes it is number 352.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6ddEFvOVc2MkNNQVU/view?usp=sharing
136e50d4-d4ca-4b46-8f32-9f50c565133e,TQE8XX5B,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 535",1474,,Latin,"A certain ""barbiere"" Simone Cantalupo frees the Russian slave Jacobina, who is 36 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dNjZfMXZVODI4UU0/view?usp=sharing
e3768aa8-e370-4608-af02-ab8f49eb37d6,6AJ624WT,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 554",1474,,Latin,"A certain Damiano Spinacio obtains insurance of 200 lire against the risk of childbirth from a certain Battista Spinola for the Greek slave Caterina, who is 25 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZ21YV2J4eUhtSUk/view?usp=sharing
1da0f80c-a70b-4111-a043-13b038c8084f,RHZKEXKX,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 631",1474,,Latin,"The shoemaker Paganino degli Abati frees the Russian slave Caterina, who is 38 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6daHRMN3BESTUyLUU/view?usp=sharing
8a0ebfb7-dacb-4bed-ac84-a879432a3ba8,EIMD8ICH,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 673",1474-09-17,Genoa,Latin,Tria does not provide the item number but does give the date of the deed. This deed is transcribed by Staglieno and identified at item 673.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbkN4cXlBSGU4R2s/view?usp=sharing
f30900c8-9625-4712-afae-90227104782a,4XXE99RM,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 681",1474,,Latin,"A certain Teramo Centurione rents out the Russian slave Micaela, who is 16 years of age, to a certain Paolo de Puteobonelo, for 6 years in return for 72 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dN0FFZmJ2SUR2TWs/view?usp=sharing
15dfe7b4-820b-4172-bfb8-7247819c8cc7,5KKA4NC8,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 720",1474,,Latin,"A certain Tommaso Grimaldi rents the Russian slave Caterina, who is 23 years old, to a certain Lorenzo Cacia, for 10 years and 120 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dV2ZjV1ZRdGdBNnc/view?usp=sharing
